Depart,Destination,Drive-up,Vessel,timestamp
04:45 AM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
05:20 AM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
06:20 AM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
07:05 AM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
07:55 AM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
08:45 AM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
09:40 AM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
10:25 AM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
11:30 AM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
12:20 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
01:15 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
02:05 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
02:55 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
03:50 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
04:45 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
05:35 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
06:40 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
07:20 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
08:20 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
09:00 PM,Seattle,197 Spaces,Tacoma,5/8/2026 3:13:35 AM
10:00 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
11:30 PM,Seattle,197 Spaces,Wenatchee,5/8/2026 3:13:35 AM
